image_path,text_description,label
agumentation data1/Soybean___healthy/image (520).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (521).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (522).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (523).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (524).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (525).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (526).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (527).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (528).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (529).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (53).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (530).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (531).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (532).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (533).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (534).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (535).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (536).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (537).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (538).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (539).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (54).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (540).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (541).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (542).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (543).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (544).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (545).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (546).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (547).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (548).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (549).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (55).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (550).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (551).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (552).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (553).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (554).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (555).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (556).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (557).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (558).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (559).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (56).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (560).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (561).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (562).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (563).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (564).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (565).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (566).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (567).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (568).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (569).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (57).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (570).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (571).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (572).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (573).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (574).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (575).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (576).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (577).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (578).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (579).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (58).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (580).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (581).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (582).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (583).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (584).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (585).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (586).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (587).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (588).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (589).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (59).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (590).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (591).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (592).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (593).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (594).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (595).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (596).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (597).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (598).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
